WKT,nama,deskripsi
"POLYGON ((106.8024204 -6.2170052, 106.8018303 -6.2171865, 106.8014977 -6.2176024, 106.8012295 -6.2184024, 106.8012509 -6.2190636, 106.8014762 -6.2196503, 106.8020234 -6.2201195, 106.8026135 -6.2201729, 106.8031607 -6.2201409, 106.8035791 -6.2197142, 106.8039009 -6.219149, 106.8039975 -6.2182957, 106.8037507 -6.2176984, 106.8034503 -6.2172931, 106.8031821 -6.2170585, 106.8024204 -6.2170052))",GBK,
